"Date","Price","Open","High","Low","Vol.","Change %"
"07/03/2023","1,513.57","1,513.28","1,521.63","1,506.50","","0.20%"
"06/30/2023","1,510.54","1,512.12","1,513.93","1,503.90","","-0.13%"
"06/29/2023","1,512.48","1,509.37","1,516.83","1,501.83","","0.25%"
"06/28/2023","1,508.77","1,500.66","1,514.01","1,499.14","","0.56%"
"06/27/2023","1,500.39","1,512.79","1,516.66","1,498.76","","-0.71%"
"06/26/2023","1,511.08","1,511.71","1,522.69","1,510.30","","0.04%"
"06/23/2023","1,510.45","1,501.29","1,523.40","1,500.34","","0.72%"
"06/22/2023","1,499.60","1,513.36","1,515.31","1,500.06","","-0.89%"
"06/21/2023","1,513.11","1,517.07","1,525.10","1,510.33","","-0.21%"
"06/20/2023","1,516.28","1,524.78","1,532.93","1,515.91","","-0.52%"
"06/19/2023","1,524.25","1,527.30","1,528.68","1,520.25","","-0.14%"
"06/16/2023","1,526.39","1,531.95","1,536.89","1,523.76","","-0.30%"
"06/15/2023","1,531.01","1,533.63","1,537.98","1,521.84","","-0.16%"
"06/14/2023","1,533.45","1,541.17","1,547.53","1,531.97","","-0.45%"
"06/13/2023","1,540.38","1,565.66","1,566.93","1,539.40","","-1.52%"
"06/12/2023","1,564.10","1,559.81","1,567.44","1,555.14","","0.30%"
"06/09/2023","1,559.49","1,567.30","1,569.08","1,555.72","","-0.48%"
"06/08/2023","1,567.06","1,559.96","1,572.56","1,559.10","","0.52%"
"06/07/2023","1,558.95","1,580.53","1,582.18","1,559.46","","-1.31%"
"06/06/2023","1,579.62","1,578.16","1,586.54","1,572.86","","0.18%"
"06/05/2023","1,576.72","1,563.67","1,579.68","1,563.15","","0.81%"
"06/02/2023","1,564.08","1,578.86","1,584.25","1,564.11","","-0.87%"
"06/01/2023","1,577.81","1,577.07","1,582.24","1,571.83","","0.09%"
"05/31/2023","1,576.39","1,578.27","1,594.41","1,576.30","","-0.10%"
"05/30/2023","1,577.96","1,572.91","1,584.30","1,566.56","","0.35%"
"05/29/2023","1,572.51","1,576.96","1,579.82","1,571.47","","-0.25%"
"05/26/2023","1,576.43","1,575.17","1,585.61","1,572.40","","0.10%"
"05/25/2023","1,574.84","1,582.89","1,589.15","1,570.67","","-0.46%"
"05/24/2023","1,582.08","1,591.36","1,601.24","1,582.15","","-0.52%"
"05/23/2023","1,590.36","1,585.40","1,593.01","1,575.85","","0.33%"
"05/22/2023","1,585.09","1,588.79","1,593.24","1,581.28","","-0.22%"
"05/19/2023","1,588.52","1,576.90","1,591.95","1,573.57","","0.76%"
"05/18/2023","1,576.59","1,586.97","1,591.51","1,573.08","","-0.62%"
"05/17/2023","1,586.38","1,592.71","1,600.72","1,583.65","","-0.38%"
"05/16/2023","1,592.40","1,610.17","1,613.67","1,590.56","","-1.04%"
"05/15/2023","1,609.07","1,614.88","1,620.05","1,607.69","","-0.27%"
"05/12/2023","1,613.48","1,610.75","1,619.69","1,598.17","","0.19%"
"05/11/2023","1,610.41","1,608.10","1,620.77","1,605.71","","0.18%"
"05/10/2023","1,607.53","1,612.05","1,618.07","1,601.37","","-0.25%"
"05/09/2023","1,611.59","1,603.07","1,614.47","1,600.29","","0.56%"
"05/08/2023","1,602.64","1,595.44","1,606.36","1,594.43","","0.34%"
"05/05/2023","1,597.23","1,631.11","1,632.43","1,586.85","","-2.05%"
"05/04/2023","1,630.71","1,622.32","1,649.59","1,615.36","","0.62%"
"05/03/2023","1,620.67","1,617.54","1,624.06","1,604.83","","0.24%"
"05/02/2023","1,616.83","1,586.91","1,618.99","1,583.72","","1.90%"
"05/01/2023","1,586.73","1,583.60","1,598.11","1,576.84","","0.21%"
"04/28/2023","1,583.41","1,591.51","1,594.18","1,580.64","","-0.43%"
"04/27/2023","1,590.31","1,596.82","1,608.21","1,585.70","","-0.36%"
"04/26/2023","1,596.00","1,608.97","1,613.30","1,590.41","","-0.74%"
"04/25/2023","1,607.93","1,593.61","1,615.04","1,589.61","","0.93%"
"04/24/2023","1,593.11","1,594.38","1,597.18","1,586.79","","-0.10%"
"04/21/2023","1,594.74","1,610.59","1,612.70","1,589.32","","-0.89%"
"04/20/2023","1,609.12","1,602.70","1,619.05","1,601.55","","0.40%"
"04/19/2023","1,602.65","1,613.76","1,616.31","1,587.34","","-0.69%"
"04/18/2023","1,613.84","1,610.94","1,619.31","1,602.92","","0.24%"
"04/17/2023","1,609.99","1,614.54","1,625.61","1,602.46","","-0.24%"
"04/14/2023","1,613.80","1,629.25","1,632.92","1,603.01","","-0.92%"
"04/13/2023","1,628.81","1,614.63","1,635.69","1,612.15","","0.93%"
"04/12/2023","1,613.75","1,613.95","1,627.47","1,607.11","","0.00%"
"04/11/2023","1,613.70","1,609.63","1,617.06","1,605.26","","0.28%"
"04/10/2023","1,609.12","1,616.66","1,618.86","1,602.25","","-0.50%"
"04/07/2023","1,617.15","1,614.09","1,621.78","1,612.63","","0.20%"
"04/06/2023","1,613.88","1,622.77","1,623.03","1,610.88","","-0.52%"
"04/05/2023","1,622.35","1,616.11","1,627.36","1,613.19","","0.41%"
"04/04/2023","1,615.68","1,599.48","1,621.65","1,583.51","","1.08%"
"04/03/2023","1,598.38","1,597.10","1,606.81","1,587.28","","0.16%"
"03/31/2023","1,595.76","1,598.92","1,604.66","1,594.59","","-0.16%"
"03/30/2023","1,598.26","1,594.71","1,602.76","1,586.85","","0.22%"
"03/29/2023","1,594.73","1,599.03","1,601.08","1,588.28","","-0.25%"
"03/28/2023","1,598.68","1,594.19","1,600.94","1,583.20","","0.34%"
"03/27/2023","1,593.33","1,617.13","1,618.35","1,583.53","","-1.45%"
"03/24/2023","1,616.77","1,621.94","1,640.06","1,615.06","","-0.26%"
